student_id,registered_at,channel,ab_group,lessons_completed,completed_course
5764,2025-03-21 17:00:00,Контекстная реклама,test,2,False
5765,2025-03-05 13:00:00,Таргетированная реклама,control,2,False
5766,2025-03-06 18:00:00,Таргетированная реклама,test,2,False
5767,2025-03-11 11:00:00,Реферальная программа,control,2,False
5768,2025-03-03 12:00:00,Контекстная реклама,test,8,True
5769,2025-03-21 10:00:00,Таргетированная реклама,test,0,False
5770,2025-03-25 10:00:00,Органический поиск,control,2,False
5771,2025-03-21 14:00:00,Органический поиск,test,2,False
5772,2025-03-26 17:00:00,Таргетированная реклама,test,2,False
5773,2025-03-20 16:00:00,Таргетированная реклама,test,2,False
5774,2025-03-23 10:00:00,Контекстная реклама,control,2,False
5775,2025-03-26 13:00:00,Таргетированная реклама,control,2,False
5776,2025-03-19 14:00:00,Таргетированная реклама,control,1,False
5777,2025-03-08 11:00:00,Реферальная программа,control,8,True
5778,2025-03-19 17:00:00,Таргетированная реклама,test,2,False
5779,2025-03-31 13:00:00,Таргетированная реклама,test,0,False
5780,2025-03-15 09:00:00,Органический поиск,control,2,False
5781,2025-03-03 18:00:00,Реферальная программа,control,3,False
5782,2025-03-20 10:00:00,Контекстная реклама,test,1,False
5783,2025-03-27 13:00:00,Email-рассылка,control,5,False
5784,2025-03-25 19:00:00,Таргетированная реклама,test,2,False
5785,2025-03-04 09:00:00,Таргетированная реклама,test,1,False
5786,2025-03-24 16:00:00,Таргетированная реклама,test,8,True
5787,2025-03-10 16:00:00,Органический поиск,test,2,False
5788,2025-03-23 12:00:00,Реферальная программа,test,7,False
5789,2025-03-28 09:00:00,Реферальная программа,control,2,False
5790,2025-03-15 14:00:00,Таргетированная реклама,control,2,False
5791,2025-03-05 11:00:00,Таргетированная реклама,test,8,True
5792,2025-03-21 13:00:00,Контекстная реклама,test,2,False
5793,2025-03-31 10:00:00,Реферальная программа,control,4,False
5794,2025-03-27 13:00:00,Email-рассылка,test,1,False
5795,2025-03-06 21:00:00,Контекстная реклама,test,1,False
5796,2025-03-23 08:00:00,Органический поиск,control,8,True
5797,2025-03-20 16:00:00,Email-рассылка,test,2,False
5798,2025-03-23 14:00:00,Таргетированная реклама,test,2,False
5799,2025-03-31 20:00:00,Органический поиск,control,2,False
5800,2025-03-06 19:00:00,Органический поиск,test,1,False
5801,2025-03-24 14:00:00,Реферальная программа,test,8,True
5802,2025-03-12 11:00:00,Реферальная программа,control,7,False
5803,2025-03-06 22:00:00,Email-рассылка,test,0,False
5804,2025-03-24 20:00:00,Реферальная программа,control,8,True
5805,2025-03-16 21:00:00,Органический поиск,test,8,True
5806,2025-03-13 09:00:00,Таргетированная реклама,control,3,False
5807,2025-03-13 13:00:00,Таргетированная реклама,control,2,False
5808,2025-03-02 15:00:00,Таргетированная реклама,test,8,True
5809,2025-03-13 12:00:00,Реферальная программа,test,2,False
5810,2025-03-23 11:00:00,Таргетированная реклама,test,8,True
5811,2025-03-11 12:00:00,Таргетированная реклама,test,8,True
5812,2025-03-16 10:00:00,Органический поиск,control,8,True
5813,2025-03-01 22:00:00,Контекстная реклама,test,2,False
5814,2025-03-24 21:00:00,Контекстная реклама,control,8,True
5815,2025-03-04 17:00:00,Органический поиск,control,8,True
5816,2025-03-22 16:00:00,Органический поиск,test,0,False
5817,2025-03-05 22:00:00,Органический поиск,test,2,False
5818,2025-03-30 15:00:00,Таргетированная реклама,control,8,True
5819,2025-03-27 19:00:00,Email-рассылка,test,0,False
5820,2025-03-03 08:00:00,Таргетированная реклама,test,1,False
5821,2025-03-16 14:00:00,Таргетированная реклама,test,2,False
5822,2025-03-31 10:00:00,Реферальная программа,control,8,True
5823,2025-03-22 09:00:00,Контекстная реклама,test,8,True
5824,2025-03-17 20:00:00,Таргетированная реклама,control,2,False
5825,2025-03-07 18:00:00,Контекстная реклама,test,2,False
5826,2025-03-02 13:00:00,Органический поиск,test,2,False
5827,2025-03-03 09:00:00,Таргетированная реклама,test,1,False
5828,2025-03-05 19:00:00,Таргетированная реклама,test,8,True
5829,2025-03-04 13:00:00,Email-рассылка,control,2,False
5830,2025-03-27 19:00:00,Реферальная программа,control,1,False
5831,2025-03-13 17:00:00,Реферальная программа,test,2,False
5832,2025-03-31 18:00:00,Реферальная программа,control,8,True
5833,2025-03-13 16:00:00,Органический поиск,control,8,True
5834,2025-03-09 22:00:00,Таргетированная реклама,test,8,True
5835,2025-03-26 11:00:00,Таргетированная реклама,test,7,False
5836,2025-03-22 21:00:00,Органический поиск,control,1,False
5837,2025-03-28 17:00:00,Таргетированная реклама,control,6,False
5838,2025-03-22 18:00:00,Контекстная реклама,control,2,False
5839,2025-03-14 22:00:00,Контекстная реклама,test,2,False
5840,2025-03-01 08:00:00,Контекстная реклама,control,0,False
5841,2025-03-04 12:00:00,Контекстная реклама,control,2,False
5842,2025-03-26 18:00:00,Email-рассылка,control,3,False
5843,2025-03-21 19:00:00,Email-рассылка,test,8,True
5844,2025-03-05 11:00:00,Таргетированная реклама,control,2,False
5845,2025-03-25 15:00:00,Таргетированная реклама,control,2,False
5846,2025-03-31 20:00:00,Email-рассылка,control,2,False
5847,2025-03-27 22:00:00,Таргетированная реклама,test,2,False
5848,2025-03-08 22:00:00,Контекстная реклама,test,1,False
5849,2025-03-05 11:00:00,Таргетированная реклама,test,2,False
5850,2025-03-19 13:00:00,Реферальная программа,test,2,False
5851,2025-03-14 14:00:00,Органический поиск,control,4,False
5852,2025-03-18 15:00:00,Органический поиск,control,3,False
5853,2025-03-21 20:00:00,Email-рассылка,control,8,True
5854,2025-03-24 15:00:00,Таргетированная реклама,control,1,False
5855,2025-03-31 12:00:00,Реферальная программа,test,8,True
5856,2025-03-27 17:00:00,Email-рассылка,test,2,False
5857,2025-03-04 19:00:00,Реферальная программа,control,8,True
5858,2025-03-24 17:00:00,Контекстная реклама,test,8,True
5859,2025-03-04 21:00:00,Реферальная программа,test,8,True
5860,2025-03-28 22:00:00,Email-рассылка,test,2,False
5861,2025-03-28 19:00:00,Органический поиск,control,2,False
5862,2025-03-31 21:00:00,Органический поиск,control,4,False
5863,2025-03-31 09:00:00,Контекстная реклама,control,3,False
5864,2025-03-23 16:00:00,Email-рассылка,test,2,False
5865,2025-03-30 08:00:00,Реферальная программа,control,8,True
5866,2025-03-25 12:00:00,Органический поиск,test,8,True
5867,2025-03-17 17:00:00,Органический поиск,test,4,False
5868,2025-03-11 18:00:00,Таргетированная реклама,test,2,False
5869,2025-03-27 20:00:00,Органический поиск,control,2,False
5870,2025-03-28 20:00:00,Таргетированная реклама,test,8,True
5871,2025-03-28 12:00:00,Контекстная реклама,control,4,False
5872,2025-03-05 14:00:00,Таргетированная реклама,test,1,False
5873,2025-03-31 19:00:00,Email-рассылка,control,1,False
5874,2025-03-18 11:00:00,Email-рассылка,test,3,False
5875,2025-03-30 21:00:00,Контекстная реклама,control,8,True
5876,2025-03-25 08:00:00,Таргетированная реклама,control,8,True
5877,2025-03-10 13:00:00,Таргетированная реклама,test,2,False
5878,2025-03-15 08:00:00,Органический поиск,test,8,True
5879,2025-03-07 12:00:00,Реферальная программа,test,8,True
5880,2025-03-25 20:00:00,Органический поиск,test,5,False
5881,2025-03-29 22:00:00,Реферальная программа,control,8,True
5882,2025-03-24 14:00:00,Таргетированная реклама,test,2,False
5883,2025-03-05 11:00:00,Таргетированная реклама,test,7,False
5884,2025-03-27 12:00:00,Таргетированная реклама,test,8,True
5885,2025-03-29 20:00:00,Таргетированная реклама,test,5,False
5886,2025-03-06 10:00:00,Email-рассылка,control,3,False
