merchant_id,industry,tx_count_90d,avg_check_rub,gmv_90d_rub
8084,Одежда и обувь,842,3268,2751656
8085,Красота и здоровье,182,2519,458458
8087,Продукты питания,206,2044,421064
8088,Услуги и подписки,167,1472,245824
8089,Одежда и обувь,353,3657,1290921
8091,Хобби и DIY,238,2937,699006
8096,Красота и здоровье,572,2266,1296152
8097,Услуги и подписки,240,1299,311760
8099,Электроника,210,11907,2500470
8100,Одежда и обувь,513,2697,1383561
8104,Одежда и обувь,341,4157,1417537
8105,Услуги и подписки,179,1270,227330
8106,Продукты питания,425,2163,919275
8107,Электроника,273,11217,3062241
8109,Одежда и обувь,676,3840,2595840
8110,Одежда и обувь,484,3883,1879372
8111,Товары для дома,538,3880,2087440
8114,Электроника,425,12629,5367325
8115,Одежда и обувь,235,4097,962795
8117,Электроника,94,12957,1217958
8119,Одежда и обувь,243,3768,915624
8120,Товары для дома,411,5054,2077194
8122,Услуги и подписки,248,1660,411680
8128,Красота и здоровье,330,2995,988350
8129,Товары для дома,348,4792,1667616
8131,Одежда и обувь,537,3402,1826874
8132,Товары для дома,176,4716,830016
8133,Электроника,98,10899,1068102
8134,Красота и здоровье,281,2819,792139
8136,Одежда и обувь,839,3433,2880287
8140,Одежда и обувь,213,3914,833682
8143,Хобби и DIY,122,3331,406382
8146,Электроника,62,11975,742450
8148,Электроника,299,12167,3637933
8156,Хобби и DIY,64,2500,160000
8158,Продукты питания,169,2231,377039
8161,Одежда и обувь,854,2839,2424506
8163,Электроника,126,13328,1679328
8165,Товары для дома,92,4027,370484
8167,Одежда и обувь,722,4001,2888722
8169,Одежда и обувь,574,3697,2122078
8171,Товары для дома,726,4529,3288054
8172,Одежда и обувь,275,4135,1137125
8173,Продукты питания,238,1718,408884
8174,Товары для дома,166,4972,825352
8177,Хобби и DIY,274,1986,544164
8179,Одежда и обувь,182,3656,665392
8183,Услуги и подписки,237,1436,340332
8184,Электроника,205,12456,2553480
8186,Электроника,341,11319,3859779
8187,Электроника,110,11107,1221770
8188,Товары для дома,288,4578,1318464
8190,Товары для дома,174,5658,984492
8193,Хобби и DIY,80,2833,226640
8195,Красота и здоровье,295,2329,687055
8198,Продукты питания,344,1393,479192
8199,Товары для дома,323,6053,1955119
8202,Электроника,522,9001,4698522
8203,Одежда и обувь,673,3862,2599126
8205,Продукты питания,401,2013,807213
8207,Электроника,238,12495,2973810
8209,Одежда и обувь,351,3166,1111266
8210,Товары для дома,377,5350,2016950
8211,Электроника,122,14480,1766560
8213,Электроника,210,14494,3043740
8215,Товары для дома,216,5555,1199880
8216,Красота и здоровье,269,2129,572701
8219,Красота и здоровье,748,2388,1786224
8220,Красота и здоровье,190,2403,456570
8221,Одежда и обувь,685,3424,2345440
8222,Одежда и обувь,415,3516,1459140
8223,Красота и здоровье,511,2934,1499274
8225,Товары для дома,118,4884,576312
8230,Одежда и обувь,437,3719,1625203
8231,Услуги и подписки,170,1437,244290
8233,Услуги и подписки,671,1871,1255441
8234,Одежда и обувь,1068,3141,3354588
8236,Услуги и подписки,191,1383,264153
8237,Одежда и обувь,279,3510,979290
8238,Красота и здоровье,244,2962,722728
8240,Красота и здоровье,486,2359,1146474
8241,Электроника,206,12352,2544512
8243,Продукты питания,325,1818,590850
8249,Услуги и подписки,532,1315,699580
8252,Товары для дома,298,4578,1364244
8255,Товары для дома,154,4500,693000
8256,Красота и здоровье,101,3016,304616
8265,Красота и здоровье,982,2653,2605246
8267,Услуги и подписки,245,1410,345450
8268,Продукты питания,110,2327,255970
8269,Электроника,211,15595,3290545
8279,Хобби и DIY,63,3260,205380
8280,Одежда и обувь,1086,3219,3495834
8286,Одежда и обувь,1051,3824,4019024
8288,Услуги и подписки,254,1887,479298
8291,Красота и здоровье,173,2479,428867
8295,Продукты питания,534,1852,988968
8296,Одежда и обувь,1048,3224,3378752
8297,Товары для дома,236,5031,1187316
8301,Товары для дома,203,5975,1212925
8304,Электроника,119,12906,1535814
8305,Электроника,148,11942,1767416
8306,Красота и здоровье,293,2570,753010
8307,Красота и здоровье,243,2970,721710
8309,Одежда и обувь,316,2246,709736
8310,Продукты питания,1016,1989,2020824
8317,Хобби и DIY,140,2627,367780
8319,Услуги и подписки,216,1383,298728
8322,Товары для дома,278,3867,1075026
8323,Услуги и подписки,331,1611,533241
8329,Товары для дома,241,4728,1139448
8332,Красота и здоровье,171,2743,469053
8340,Услуги и подписки,288,1297,373536
8341,Услуги и подписки,314,1158,363612
8342,Красота и здоровье,382,2219,847658
8346,Услуги и подписки,335,1460,489100
8349,Электроника,199,10010,1991990
8354,Одежда и обувь,299,3459,1034241
8356,Электроника,728,15360,11182080
8359,Одежда и обувь,693,2383,1651419
8361,Продукты питания,622,1738,1081036
8364,Продукты питания,574,1860,1067640
8367,Услуги и подписки,271,1465,397015
8373,Электроника,104,14813,1540552
8378,Товары для дома,222,4649,1032078
8383,Товары для дома,148,4727,699596
8385,Электроника,78,12236,954408
8387,Одежда и обувь,1701,3596,6116796
8388,Одежда и обувь,844,4071,3435924
8392,Электроника,190,12804,2432760
8393,Товары для дома,259,5801,1502459
8394,Услуги и подписки,405,1517,614385
8395,Одежда и обувь,503,2884,1450652
8400,Одежда и обувь,383,3854,1476082
8401,Одежда и обувь,1136,3391,3852176
8405,Хобби и DIY,96,3163,303648
8406,Электроника,343,14067,4824981
8407,Одежда и обувь,544,3780,2056320
8409,Красота и здоровье,365,2362,862130
8410,Услуги и подписки,237,1327,314499
8411,Электроника,95,12739,1210205
8412,Одежда и обувь,357,2846,1016022
8413,Электроника,210,11139,2339190
8414,Услуги и подписки,178,1365,242970
8415,Красота и здоровье,198,2217,438966
8417,Красота и здоровье,471,2566,1208586
8418,Электроника,223,12833,2861759
8419,Красота и здоровье,155,2436,377580
8420,Продукты питания,776,1615,1253240
8421,Продукты питания,815,1710,1393650
8422,Электроника,155,13149,2038095
8427,Одежда и обувь,208,3299,686192
8430,Продукты питания,188,1923,361524
8436,Одежда и обувь,392,3035,1189720
8439,Электроника,343,13439,4609577
8441,Товары для дома,269,5358,1441302
8442,Товары для дома,127,4130,524510
8444,Красота и здоровье,710,2457,1744470
8445,Услуги и подписки,281,1202,337762
8447,Услуги и подписки,449,1648,739952
8448,Товары для дома,209,6207,1297263
8452,Услуги и подписки,100,1662,166200
8453,Услуги и подписки,109,1473,160557
8455,Одежда и обувь,339,3464,1174296
8457,Услуги и подписки,341,1603,546623
8458,Услуги и подписки,366,1272,465552
8459,Хобби и DIY,443,2717,1203631
8463,Одежда и обувь,532,3390,1803480
8467,Услуги и подписки,274,1459,399766
8469,Электроника,105,12144,1275120
8476,Красота и здоровье,528,2627,1387056
8477,Продукты питания,908,1670,1516360
